"","Year","Count","Neighborhood","Location","Date","Lat","Long"
"272",2017,618.0514468,"Reseda","(34.2047035, -118.527322)","1/1/17",34.2047035,-118.527322
"273",2017,618.0514468,"Lake Balboa","(34.2047185, -118.50986)","1/1/17",34.2047185,-118.50986
"274",2017,618.0514468,"Lake Balboa","(34.1920605, -118.5142095)","1/1/17",34.1920605,-118.5142095
"275",2017,618.0514468,"Lake Balboa","(34.193829, -118.5098475)","1/1/17",34.193829,-118.5098475
"276",2017,618.0514468,"Lake Balboa","(34.1902625, -118.495655)","1/1/17",34.1902625,-118.495655
"277",2017,618.0514468,"Lake Balboa","(34.20352, -118.4967605)","1/1/17",34.20352,-118.4967605
"278",2017,618.0514468,"Reseda","(34.1974585, -118.5273115)","1/1/17",34.1974585,-118.5273115
"279",2017,618.0514468,"Reseda","(34.197466, -118.548712)","1/1/17",34.197466,-118.548712
"280",2017,618.0514468,"Reseda","(34.190734, -118.5471015)","1/1/17",34.190734,-118.5471015
"281",2017,618.0514468,"Reseda","(34.189425, -118.527258)","1/1/17",34.189425,-118.527258
"282",2017,618.0514468,"Encino","(34.185127, -118.525918)","1/1/17",34.185127,-118.525918
"283",2017,618.0514468,"Reseda","(34.1944835, -118.557871)","1/1/17",34.1944835,-118.557871
"284",2017,618.0514468,"Tarzana","(34.185206, -118.5447525)","1/1/17",34.185206,-118.5447525
"285",2017,618.0514468,"Canoga Park","(34.2017765, -118.5906475)","1/1/17",34.2017765,-118.5906475
"286",2017,618.0514468,"Winnetka","(34.2017175, -118.584817)","1/1/17",34.2017175,-118.584817
"287",2017,618.0514468,"Winnetka","(34.214331, -118.5666505)","1/1/17",34.214331,-118.5666505
"288",2017,618.0514468,"Winnetka","(34.214258, -118.5790175)","1/1/17",34.214258,-118.5790175
"289",2017,618.0514468,"Winnetka","(34.211953, -118.575385)","1/1/17",34.211953,-118.575385
"290",2017,618.0514468,"Canoga Park","(34.2141235, -118.59024)","1/1/17",34.2141235,-118.59024
"291",2017,618.0514468,"West Hills","(34.2138875, -118.6216555)","1/1/17",34.2138875,-118.6216555
"292",2017,618.0514468,"West Hills","(34.2027615, -118.614672)","1/1/17",34.2027615,-118.614672
"293",2017,618.0514468,"Canoga Park","(34.213963, -118.6102945)","1/1/17",34.213963,-118.6102945
"294",2017,618.0514468,"Canoga Park","(34.2176665, -118.601714)","1/1/17",34.2176665,-118.601714
"295",2017,618.0514468,"Canoga Park","(34.2119155, -118.601704)","1/1/17",34.2119155,-118.601704
"296",2017,618.0514468,"West Hills","(34.2027805, -118.6477985)","1/1/17",34.2027805,-118.6477985
"297",2017,618.0514468,"West Hills","(34.203569, -118.630125)","1/1/17",34.203569,-118.630125
"298",2017,618.0514468,"West Hills","(34.2137705, -118.63362)","1/1/17",34.2137705,-118.63362
"299",2017,577.8421269,"West Hills","(34.21294, -118.6550685)","1/1/17",34.21294,-118.6550685
"300",2017,618.0514468,"Canoga Park","(34.197392, -118.59933)","1/1/17",34.197392,-118.59933
"301",2017,618.0514468,"Canoga Park","(34.2046645, -118.5952795)","1/1/17",34.2046645,-118.5952795
"302",2017,618.0514468,"Canoga Park","(34.2046535, -118.6016945)","1/1/17",34.2046535,-118.6016945
"303",2017,618.0514468,"Winnetka","(34.204629, -118.579151)","1/1/17",34.204629,-118.579151
"304",2017,618.0514468,"Winnetka","(34.204646, -118.568813)","1/1/17",34.204646,-118.568813
"305",2017,618.0514468,"Winnetka","(34.195612, -118.5725685)","1/1/17",34.195612,-118.5725685
"306",2017,618.0514468,"Tarzana","(34.1859945, -118.562223)","1/1/17",34.1859945,-118.562223
"307",2017,618.0514468,"Canoga Park","(34.191802, -118.5929565)","1/1/17",34.191802,-118.5929565
"308",2017,618.0514468,"Winnetka","(34.1904695, -118.5796995)","1/1/17",34.1904695,-118.5796995
"309",2017,618.0514468,"Woodland Hills","(34.1829585, -118.584201)","1/1/17",34.1829585,-118.584201
"310",2017,618.0514468,"West Hills","(34.188713, -118.6189975)","1/1/17",34.188713,-118.6189975
"311",2017,618.0514468,"Canoga Park","(34.192351, -118.6102355)","1/1/17",34.192351,-118.6102355
"312",2017,618.0514468,"Woodland Hills","(34.181024, -118.6059875)","1/1/17",34.181024,-118.6059875
"313",2017,618.0514468,"Canoga Park","(34.1882935, -118.605996)","1/1/17",34.1882935,-118.605996
"314",2017,618.0514468,"West Hills","(34.1883425, -118.627666)","1/1/17",34.1883425,-118.627666
"315",2017,618.0514468,"West Hills","(34.1891815, -118.6372335)","1/1/17",34.1891815,-118.6372335
"316",2017,571.2782086,"West Hills","(34.1943875, -118.6552165)","1/1/17",34.1943875,-118.6552165
"317",2017,618.0514468,"Woodland Hills","(34.1742965, -118.6015635)","1/1/17",34.1742965,-118.6015635
"318",2017,618.0514468,"Woodland Hills","(34.1740855, -118.5841795)","1/1/17",34.1740855,-118.5841795
"319",2017,618.0514468,"Woodland Hills","(34.1718335, -118.614082)","1/1/17",34.1718335,-118.614082
"320",2017,618.0514468,"Woodland Hills","(34.1767335, -118.6309385)","1/1/17",34.1767335,-118.6309385
"321",2017,614.6234518,"Woodland Hills","(34.177044, -118.6555755)","1/1/17",34.177044,-118.6555755
"322",2017,614.4068879,"Woodland Hills","(34.1582135, -118.612342)","1/1/17",34.1582135,-118.612342
"323",2017,586.2916911,"Woodland Hills","(34.156668, -118.626367)","1/1/17",34.156668,-118.626367
"324",2017,618.0514468,"Woodland Hills","(34.165383, -118.5752795)","1/1/17",34.165383,-118.5752795
"325",2017,618.0514468,"Woodland Hills","(34.163679, -118.596991)","1/1/17",34.163679,-118.596991
"326",2017,618.0514468,"Woodland Hills","(34.14705, -118.571596)","1/1/17",34.14705,-118.571596
"327",2017,614.4867413,"Woodland Hills","(34.1469275, -118.5914025)","1/1/17",34.1469275,-118.5914025
"328",2017,618.0514468,"Encino","(34.1752945, -118.509778)","1/1/17",34.1752945,-118.509778
"329",2017,618.0514468,"Encino","(34.175666, -118.5246645)","1/1/17",34.175666,-118.5246645
"330",2017,618.0514468,"Tarzana","(34.1796355, -118.556094)","1/1/17",34.1796355,-118.556094
"331",2017,618.0514468,"Tarzana","(34.1767015, -118.5383655)","1/1/17",34.1767015,-118.5383655
"332",2017,618.0514468,"Tarzana","(34.1758345, -118.533412)","1/1/17",34.1758345,-118.533412
"333",2017,618.0514468,"Tarzana","(34.169524, -118.5377675)","1/1/17",34.169524,-118.5377675
"334",2017,618.0514468,"Tarzana","(34.1677675, -118.548778)","1/1/17",34.1677675,-118.548778
"335",2017,618.0514468,"Encino","(34.164742, -118.5254075)","1/1/17",34.164742,-118.5254075
"336",2017,618.0514468,"Encino","(34.1673155, -118.524646)","1/1/17",34.1673155,-118.524646
"337",2017,618.0514468,"Encino","(34.1667565, -118.5203235)","1/1/17",34.1667565,-118.5203235
"338",2017,618.0514468,"Encino","(34.1632385, -118.509831)","1/1/17",34.1632385,-118.509831
"339",2017,618.0514468,"Encino","(34.157356, -118.4967075)","1/1/17",34.157356,-118.4967075
"340",2017,624.4386792,"Encino","(34.1430395, -118.504833)","1/1/17",34.1430395,-118.504833
"341",2017,617.2500684,"Tarzana","(34.144623, -118.5319345)","1/1/17",34.144623,-118.5319345
"342",2017,618.0514468,"Tarzana","(34.153124, -118.5451245)","1/1/17",34.153124,-118.5451245
"343",2017,615.9621125,"Tarzana","(34.1453435, -118.5545195)","1/1/17",34.1453435,-118.5545195
"344",2017,618.0514468,"Sherman Oaks","(34.1515515, -118.4268665)","1/1/17",34.1515515,-118.4268665
"345",2017,618.0514468,"Sherman Oaks","(34.149623, -118.4308415)","1/1/17",34.149623,-118.4308415
"346",2017,618.0514468,"Sherman Oaks","(34.1528925, -118.442632)","1/1/17",34.1528925,-118.442632
"347",2017,618.0514468,"Sherman Oaks","(34.1470205, -118.4426355)","1/1/17",34.1470205,-118.4426355
"348",2017,618.0514468,"Sherman Oaks","(34.152885, -118.4630195)","1/1/17",34.152885,-118.4630195
"349",2017,618.0514468,"Sherman Oaks","(34.1550215, -118.4552015)","1/1/17",34.1550215,-118.4552015
"350",2017,618.0514468,"Sherman Oaks","(34.151617, -118.454058)","1/1/17",34.151617,-118.454058
"351",2017,618.0514468,"Encino","(34.1568045, -118.475833)","1/1/17",34.1568045,-118.475833
"352",2017,618.0514468,"Encino","(34.138146, -118.4788925)","1/1/17",34.138146,-118.4788925
"353",2017,618.0514468,"Sherman Oaks","(34.1376705, -118.459396)","1/1/17",34.1376705,-118.459396
"354",2017,618.0514468,"Sherman Oaks","(34.1379545, -118.4378355)","1/1/17",34.1379545,-118.4378355
"355",2017,677.651684,"Toluca Lake","(34.1478525, -118.3563095)","1/1/17",34.1478525,-118.3563095
"356",2017,618.0514468,"Studio City","(34.149998, -118.3710665)","1/1/17",34.149998,-118.3710665
"357",2017,618.0514468,"Studio City","(34.1521895, -118.386433)","1/1/17",34.1521895,-118.386433
"358",2017,618.0514468,"Studio City","(34.153987, -118.409486)","1/1/17",34.153987,-118.409486
"359",2017,618.0514468,"Studio City","(34.146964, -118.4092995)","1/1/17",34.146964,-118.4092995
"360",2017,618.0514468,"Studio City","(34.1449605, -118.387713)","1/1/17",34.1449605,-118.387713
"361",2017,618.0514468,"Studio City","(34.1438535, -118.3703245)","1/1/17",34.1438535,-118.3703245
"362",2017,618.0514468,"Studio City","(34.1406405, -118.369959)","1/1/17",34.1406405,-118.369959
"363",2017,625.9924007,"Hollywood Hills","(34.128096, -118.358231)","1/1/17",34.128096,-118.358231
"364",2017,614.4402092,"Studio City","(34.1343225, -118.3793935)","1/1/17",34.1343225,-118.3793935
"365",2017,618.0514468,"Studio City","(34.132849, -118.3947615)","1/1/17",34.132849,-118.3947615
"366",2017,618.0514468,"Sherman Oaks","(34.1378715, -118.418298)","1/1/17",34.1378715,-118.418298
"367",2017,502.4282369,"Eagle Rock","(34.1439045, -118.204552)","1/1/17",34.1439045,-118.204552
"368",2017,439.5047025,"Eagle Rock","(34.1364875, -118.2233065)","1/1/17",34.1364875,-118.2233065
"369",2017,225.8250268,"Eagle Rock","(34.1364725, -118.210235)","1/1/17",34.1364725,-118.210235
"370",2017,522.7517356,"Eagle Rock","(34.133864, -118.1922815)","1/1/17",34.133864,-118.1922815
"371",2017,225.8250268,"Eagle Rock","(34.1295685, -118.210156)","1/1/17",34.1295685,-118.210156
"372",2017,513.8788745,"Highland Park","(34.1213355, -118.1819855)","1/1/17",34.1213355,-118.1819855
"373",2017,538.4997227,"Highland Park","(34.116165, -118.1748505)","1/1/17",34.116165,-118.1748505
"374",2017,522.2103525,"Highland Park","(34.120221, -118.172802)","1/1/17",34.120221,-118.172802
"375",2017,225.8250268,"Highland Park","(34.119149, -118.1900895)","1/1/17",34.119149,-118.1900895
"376",2017,225.8250268,"Highland Park","(34.125332, -118.1907195)","1/1/17",34.125332,-118.1907195
"377",2017,225.8250268,"Eagle Rock","(34.128003, -118.1965205)","1/1/17",34.128003,-118.1965205
"378",2017,225.8250268,"Highland Park","(34.1213215, -118.2009575)","1/1/17",34.1213215,-118.2009575
"379",2017,225.8250268,"Highland Park","(34.121669, -118.209149)","1/1/17",34.121669,-118.209149
"380",2017,225.8250268,"Eagle Rock","(34.125651, -118.216654)","1/1/17",34.125651,-118.216654
"381",2017,225.8250268,"Highland Park","(34.1153125, -118.2025785)","1/1/17",34.1153125,-118.2025785
"382",2017,225.8250268,"Highland Park","(34.110558, -118.201548)","1/1/17",34.110558,-118.201548
"383",2017,225.8250268,"Highland Park","(34.1141535, -118.194381)","1/1/17",34.1141535,-118.194381
"384",2017,225.8250268,"Highland Park","(34.1147205, -118.189487)","1/1/17",34.1147205,-118.189487
"385",2017,225.8250268,"Highland Park","(34.108515, -118.186489)","1/1/17",34.108515,-118.186489
"386",2017,515.6992688,"Montecito Heights","(34.1047815, -118.184373)","1/1/17",34.1047815,-118.184373
"387",2017,225.8250268,"Highland Park","(34.1074675, -118.198023)","1/1/17",34.1074675,-118.198023
"388",2017,225.8250268,"Highland Park","(34.104337, -118.197538)","1/1/17",34.104337,-118.197538
"389",2017,225.8250268,"Mount Washington","(34.1047205, -118.211798)","1/1/17",34.1047205,-118.211798
"390",2017,225.8250268,"Mount Washington","(34.0951035, -118.218046)","1/1/17",34.0951035,-118.218046
"391",2017,225.8250268,"Cypress Park","(34.099608, -118.2317465)","1/1/17",34.099608,-118.2317465
"392",2017,225.8250268,"Mount Washington","(34.102575, -118.222414)","1/1/17",34.102575,-118.222414
"393",2017,225.8250268,"Cypress Park","(34.091851, -118.222215)","1/1/17",34.091851,-118.222215
"394",2017,535.0347639,"Cypress Park","(34.0883995, -118.2247575)","1/1/17",34.0883995,-118.2247575
"395",2017,673.4860042,"Glassell Park","(34.1284265, -118.2296325)","1/1/17",34.1284265,-118.2296325
"396",2017,225.8250268,"Eagle Rock","(34.121613, -118.2186485)","1/1/17",34.121613,-118.2186485
"397",2017,225.8250268,"Glassell Park","(34.120163, -118.2240375)","1/1/17",34.120163,-118.2240375
"398",2017,225.8250268,"Mount Washington","(34.1149675, -118.215376)","1/1/17",34.1149675,-118.215376
"399",2017,444.105995,"Glassell Park","(34.1220355, -118.2414825)","1/1/17",34.1220355,-118.2414825
"400",2017,225.8250268,"Glassell Park","(34.1130175, -118.228915)","1/1/17",34.1130175,-118.228915
"401",2017,225.8250268,"Glassell Park","(34.118178, -118.2445025)","1/1/17",34.118178,-118.2445025
"402",2017,225.8250268,"Glassell Park","(34.111287, -118.2393275)","1/1/17",34.111287,-118.2393275
"403",2017,225.8250268,"Glassell Park","(34.1070285, -118.235004)","1/1/17",34.1070285,-118.235004
"404",2017,437.1544464,"Atwater Village","(34.1156225, -118.259303)","1/1/17",34.1156225,-118.259303
"405",2017,443.3234054,"Elysian Valley","(34.100216, -118.2437135)","1/1/17",34.100216,-118.2437135
"406",2017,630.8134107,"Elysian Valley","(34.101728, -118.2488185)","1/1/17",34.101728,-118.2488185
"407",2017,625.913702,"Silver Lake","(34.101596, -118.257665)","1/1/17",34.101596,-118.257665
"408",2017,685.0465901,"Atwater Village","(34.137637, -118.270105)","1/1/17",34.137637,-118.270105
"409",2017,626.3276489,"Los Feliz","(34.112061, -118.2742745)","1/1/17",34.112061,-118.2742745
"410",2017,631.0587179,"Los Feliz","(34.116113, -118.2790375)","1/1/17",34.116113,-118.2790375
"411",2017,251.9030436,"Atwater Village","(34.1203105, -118.2636825)","1/1/17",34.1203105,-118.2636825
"412",2017,664.0690784,"Los Feliz","(34.1047355, -118.2885045)","1/1/17",34.1047355,-118.2885045
"413",2017,664.0690784,"Los Feliz","(34.113089, -118.2888405)","1/1/17",34.113089,-118.2888405
"414",2017,664.0690784,"Los Feliz","(34.103583, -118.296163)","1/1/17",34.103583,-118.296163
"415",2017,664.0690784,"Los Feliz","(34.111557, -118.295845)","1/1/17",34.111557,-118.295845
"416",2017,664.0690784,"Los Feliz","(34.112585, -118.306918)","1/1/17",34.112585,-118.306918
"417",2017,664.0690784,"Hollywood Hills","(34.120601, -118.3214985)","1/1/17",34.120601,-118.3214985
"418",2017,664.0690784,"Hollywood Hills","(34.109247, -118.3218185)","1/1/17",34.109247,-118.3218185
"419",2017,657.4367032,"Hollywood Hills","(34.1127975, -118.330591)","1/1/17",34.1127975,-118.330591
"420",2017,657.7429858,"Hollywood Hills","(34.129416, -118.3366605)","1/1/17",34.129416,-118.3366605
"421",2017,626.9953454,"Hollywood Hills","(34.1137465, -118.3421255)","1/1/17",34.1137465,-118.3421255
"422",2017,664.0690784,"Hollywood","(34.0980545, -118.359927)","1/1/17",34.0980545,-118.359927
"423",2017,664.0690784,"Hollywood","(34.0961785, -118.3490045)","1/1/17",34.0961785,-118.3490045
"424",2017,664.0690784,"Hollywood","(34.1026455, -118.34759)","1/1/17",34.1026455,-118.34759
"425",2017,664.0690784,"Hollywood","(34.099793, -118.346538)","1/1/17",34.099793,-118.346538
"426",2017,664.0690784,"Hollywood","(34.100732, -118.3514465)","1/1/17",34.100732,-118.3514465
"427",2017,664.0690784,"Hollywood","(34.0992315, -118.3421205)","1/1/17",34.0992315,-118.3421205
"428",2017,664.0690784,"Hollywood","(34.1034935, -118.330009)","1/1/17",34.1034935,-118.330009
"429",2017,664.0690784,"Hollywood","(34.1033925, -118.335128)","1/1/17",34.1033925,-118.335128
"430",2017,664.0690784,"Hollywood","(34.103533, -118.3178)","1/1/17",34.103533,-118.3178
"431",2017,664.0690784,"Los Feliz","(34.1035725, -118.302783)","1/1/17",34.1035725,-118.302783
"432",2017,664.0690784,"Los Feliz","(34.103557, -118.307149)","1/1/17",34.103557,-118.307149
"433",2017,664.0690784,"Hollywood","(34.0999045, -118.3118915)","1/1/17",34.0999045,-118.3118915
"434",2017,664.0690784,"East Hollywood","(34.0999325, -118.303805)","1/1/17",34.0999325,-118.303805
"435",2017,664.0690784,"Hollywood","(34.098, -118.332675)","1/1/17",34.098,-118.332675
"436",2017,664.0690784,"Hollywood","(34.0943795, -118.3244635)","1/1/17",34.0943795,-118.3244635
"437",2017,664.0690784,"Hollywood","(34.094359, -118.3299175)","1/1/17",34.094359,-118.3299175
"438",2017,664.0690784,"Hollywood","(34.094431, -118.3124765)","1/1/17",34.094431,-118.3124765
"439",2017,664.0690784,"Hollywood","(34.0944055, -118.319012)","1/1/17",34.0944055,-118.319012
"440",2017,664.0690784,"Hollywood","(34.1016045, -118.320651)","1/1/17",34.1016045,-118.320651
"441",2017,664.0690784,"East Hollywood","(34.096507, -118.304869)","1/1/17",34.096507,-118.304869
"442",2017,664.0690784,"East Hollywood","(34.0929955, -118.3048465)","1/1/17",34.0929955,-118.3048465
"443",2017,664.0690784,"East Hollywood","(34.0985005, -118.296143)","1/1/17",34.0985005,-118.296143
"444",2017,664.0690784,"East Hollywood","(34.093198, -118.293925)","1/1/17",34.093198,-118.293925
"445",2017,664.0690784,"East Hollywood","(34.0931035, -118.2982805)","1/1/17",34.0931035,-118.2982805
"446",2017,664.0690784,"East Hollywood","(34.092753, -118.286057)","1/1/17",34.092753,-118.286057
"447",2017,664.0690784,"East Hollywood","(34.0973365, -118.287285)","1/1/17",34.0973365,-118.287285
"448",2017,664.0690784,"East Hollywood","(34.0887575, -118.288114)","1/1/17",34.0887575,-118.288114
"449",2017,664.0690784,"East Hollywood","(34.085129, -118.2880925)","1/1/17",34.085129,-118.2880925
"450",2017,664.0690784,"East Hollywood","(34.0872185, -118.296096)","1/1/17",34.0872185,-118.296096
"451",2017,664.0690784,"East Hollywood","(34.0871475, -118.304811)","1/1/17",34.0871475,-118.304811
"452",2017,664.0690784,"East Hollywood","(34.0877515, -118.3035155)","1/1/17",34.0877515,-118.3035155
"453",2017,664.0690784,"Hollywood","(34.0871295, -118.315709)","1/1/17",34.0871295,-118.315709
"454",2017,664.0690784,"Hollywood","(34.0887225, -118.3124455)","1/1/17",34.0887225,-118.3124455
"455",2017,664.0690784,"Hollywood","(34.088927, -118.327716)","1/1/17",34.088927,-118.327716
"456",2017,664.0690784,"Hollywood","(34.0852895, -118.3276995)","1/1/17",34.0852895,-118.3276995
"457",2017,664.0690784,"Hollywood","(34.0907325, -118.3386055)","1/1/17",34.0907325,-118.3386055
"458",2017,664.0690784,"Hollywood","(34.0836865, -118.338593)","1/1/17",34.0836865,-118.338593
"459",2017,664.0690784,"Fairfax","(34.084605, -118.3484225)","1/1/17",34.084605,-118.3484225
"460",2017,664.0690784,"Fairfax","(34.083696, -118.355049)","1/1/17",34.083696,-118.355049
"461",2017,664.0690784,"Hancock Park","(34.079664, -118.3286955)","1/1/17",34.079664,-118.3286955
"462",2017,664.0690784,"Larchmont","(34.079853, -118.3180955)","1/1/17",34.079853,-118.3180955
"463",2017,664.0690784,"Larchmont","(34.07987, -118.311338)","1/1/17",34.07987,-118.311338
"464",2017,664.0690784,"East Hollywood","(34.07989, -118.3068095)","1/1/17",34.07989,-118.3068095
"465",2017,664.0690784,"East Hollywood","(34.079912, -118.302506)","1/1/17",34.079912,-118.302506
"466",2017,664.0690784,"East Hollywood","(34.0818485, -118.296073)","1/1/17",34.0818485,-118.296073
"467",2017,664.0690784,"East Hollywood","(34.0776705, -118.296054)","1/1/17",34.0776705,-118.296054
"468",2017,664.0690784,"East Hollywood","(34.0799595, -118.2880545)","1/1/17",34.0799595,-118.2880545
"469",2017,624.3329329,"Hollywood Hills West","(34.113159, -118.352492)","1/1/17",34.113159,-118.352492
